country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,country_iso
European Union (28),2009,,,,82.26,0.164,3824.612,-346.146,-8.299,3701.593,-326.059,-8.095,7.371,0.229,0.185,7.616,0.236,0.191,1128.48,2.247,4805.744,9.569,0.297,5721.174,330477.25,347677.5,205435.516,746.368,29143.439,23813.83,88468.078,962.648,,,25.368,0.051,983.062,1.958,,,-123.019,-0.245,616.571,,272.68,,1565.197,3.117,0.08,40.245,,7.027,12.137,9.729,8.678,20.938,25.251,16.334,32.749,5.218,17.185,2.889,19.165,11.108,7.719,17.05,-1.883,14.36,11.655,14.596,0.03,0.153,0.195,0.012,4572.642,4256.273,981.132,25.653,
European Union (28),2010,,,,80.744,0.16,3936.231,111.619,2.918,3803.035,101.442,2.74,7.551,0.229,0.183,7.816,0.237,0.189,1186.447,2.356,5015.788,9.96,0.301,5801.918,334413.469,351480.5,206621.969,772.271,30203.203,23680.635,90008.453,1005.646,,,25.902,0.051,1059.764,2.104,,,-133.197,-0.264,609.254,,278.981,,1540.375,3.059,0.085,42.998,,6.45,11.814,9.547,8.524,20.304,24.917,16.209,32.223,5.274,17.181,2.85,19.035,11.155,7.624,17.077,-2.044,13.688,12.341,14.456,0.03,0.155,0.196,0.012,4687.521,4365.889,1079.557,27.426,
European Union (28),2011,,,,79.791,0.158,3796.772,-139.459,-3.543,3702.705,-100.329,-2.638,7.333,0.217,0.184,7.519,0.223,0.189,1202.13,2.381,4799.407,9.505,0.282,5881.71,338210.219,355183.219,207824.094,798.426,31165.686,23586.568,91489.984,1050.333,,,26.156,0.052,962.481,1.906,,,-94.067,-0.186,593.642,,275.684,,1481.527,2.934,0.088,44.687,,5.934,11.012,9.059,8.175,19.658,24.569,16.077,31.684,5.323,17.107,2.817,18.896,11.185,7.342,15.064,-1.472,13.099,11.907,14.306,0.029,0.156,0.198,0.012,4546.142,4214.83,1002.635,26.408,
European Union (28),2012,,,,75.059,0.148,3746.093,-50.679,-1.335,3653.427,-49.278,-1.331,7.221,0.216,0.183,7.404,0.221,0.188,1235.442,2.442,4527.919,8.949,0.267,5956.769,341956.344,358836.625,209059.531,823.695,32099.205,23493.902,92924.414,1092.708,,,25.268,0.05,933.52,1.845,,,-92.666,-0.183,590.217,,277.325,,1434.43,2.835,0.084,42.375,,5.449,10.717,8.775,8.31,19.032,24.226,15.942,31.166,5.358,17.011,2.784,18.75,11.184,6.755,14.311,-1.387,12.547,11.161,14.155,0.029,0.158,0.199,0.012,4494.625,4162.039,781.826,20.87,
European Union (28),2013,,,,71.639,0.141,3654.14,-91.953,-2.455,3542.166,-111.261,-3.045,6.989,0.209,0.179,7.21,0.215,0.184,1200.345,2.369,4435.74,8.753,0.261,6028.407,345610.438,362378.812,210259.891,851.194,33011.25,23381.928,94324.719,1135.016,,,27.5,0.054,912.044,1.8,,,-111.974,-0.221,578.274,,279.517,,1400.305,2.763,0.083,42.308,,4.97,10.359,8.516,8.027,18.413,23.888,15.807,30.661,5.402,16.905,2.75,18.6,11.15,7.199,13.875,-1.772,12.159,10.33,14.011,0.028,0.159,0.2,0.012,4391.44,4057.058,781.599,21.389,
European Union (28),2014,,,,75.013,0.148,3477.668,-176.472,-4.829,3370.047,-172.119,-4.859,6.636,0.195,0.176,6.848,0.201,0.182,1134.144,2.233,4271.525,8.411,0.247,6103.42,349088.125,365748.844,211394.016,878.232,33827.406,23274.305,95707.57,1177.476,,,27.037,0.053,816.158,1.607,,,-107.621,-0.212,566.06,,281.923,,1382.856,2.723,0.084,42.46,,5.026,9.806,8.048,7.553,17.83,23.551,15.668,30.166,5.441,16.756,2.717,18.452,11.122,7.045,12.357,-1.679,11.961,10.413,13.864,0.028,0.161,0.201,0.012,4206.066,3866.258,793.857,22.827,
European Union (28),2015,,,,74.572,0.146,3517.367,39.699,1.142,3421.427,51.38,1.525,6.718,0.194,0.177,6.906,0.199,0.182,1105.942,2.172,4216.508,8.279,0.239,6177.992,352605.5,369170.281,212499.953,905.186,34677.668,23178.365,97125.906,1218.781,,,26.954,0.053,850.262,1.669,,,-95.941,-0.188,562.12,,283.584,,1418.334,2.785,0.081,41.305,,5.176,9.935,8.163,7.547,17.319,23.233,15.535,29.703,5.479,16.623,2.685,18.31,11.065,7.071,12.636,-1.473,12.05,9.659,13.726,0.027,0.162,0.203,0.013,4255.841,3900.449,699.14,19.877,
European Union (28),2016,,,,74.705,0.146,3493.946,-23.422,-0.666,3401.033,-20.393,-0.596,6.658,0.189,0.174,6.84,0.194,0.179,1013.428,1.984,4272.71,8.365,0.237,6252.697,356099.469,372571.312,213513.391,931.607,35586.625,23085.453,98555.359,1259.763,,,26.422,0.052,908.957,1.779,,,-92.912,-0.182,557.088,,282.543,,1429.452,2.798,0.08,40.982,,5.061,9.872,8.342,7.076,16.832,22.929,15.414,29.259,5.515,16.512,2.658,18.172,11.029,7.112,13.145,-1.728,12.012,10.067,13.596,0.027,0.164,0.204,0.013,4226.083,3870.317,778.765,22.289,
European Union (28),2017,,,,76.708,0.15,3505.827,11.881,0.34,3434.163,33.129,0.974,6.707,0.185,0.173,6.847,0.189,0.177,992.136,1.938,4280.953,8.36,0.23,6329.405,359605.281,376005.5,214505.516,958.274,36520.441,23013.789,99990.211,1301.423,,,26.666,0.052,933.812,1.824,,,-71.664,-0.14,556.786,,284.317,,1434.845,2.802,0.081,41.66,,5.114,9.745,8.319,6.845,16.377,22.63,15.295,28.822,5.547,16.406,2.633,18.035,10.984,6.941,13.181,-1.35,11.873,9.771,13.468,0.027,0.166,0.205,0.013,4246.936,3882.949,775.125,22.11,
European Union (28),2018,,,,77.972,0.152,3429.214,-76.613,-2.185,3460.25,26.087,0.76,6.742,0.182,0.175,6.681,0.181,0.174,936.53,1.825,4319.206,8.415,0.228,6407.377,363034.469,379465.719,215442.062,984.857,37438.812,23044.824,101417.594,1343.791,,,26.583,0.052,918.376,1.789,,,31.036,0.06,550.395,,279.28,,1427.385,2.781,0.083,42.368,,5.041,9.335,8.315,6.344,15.941,22.33,15.179,28.385,5.57,16.276,2.622,17.9,10.919,6.579,12.378,0.636,11.755,9.247,13.339,0.026,0.167,0.206,0.013,4183.988,3806.674,889.992,25.953,
European Union (28),2019,,,,78.005,0.152,3269.703,-159.511,-4.652,3227.851,-232.399,-6.716,6.274,0.167,0.166,6.355,0.17,0.168,765.881,1.489,4134.282,8.036,0.214,6485.382,366304.188,382693.562,216207.938,1010.531,38375.977,23002.975,102839.695,1384.662,,,25.674,0.05,937.164,1.822,,,-41.852,-0.081,540.703,,278.533,,1422.107,2.764,0.079,40.871,,4.828,8.816,7.69,5.209,15.511,22.028,15.055,27.944,5.579,16.151,2.603,17.765,10.867,5.938,12.373,-0.856,11.538,9.384,13.209,0.026,0.168,0.208,0.013,3999.166,3637.708,864.58,26.442,
European Union (28),2020,,,,74.308,0.144,2953.314,-316.388,-9.676,2886.491,-341.36,-10.575,5.603,0.16,0.161,5.733,0.164,0.165,634.657,1.232,3746.275,7.272,0.208,6559.689,369257.5,385580.062,216842.594,1033.072,39283.328,22936.15,104115.945,1422.872,,,22.541,0.044,907.35,1.761,,,-66.824,-0.13,526.594,,274.612,,1276.248,2.478,0.074,38.21,,4.575,8.4,7.275,4.448,15.102,21.746,14.935,27.519,5.58,16.026,2.582,17.652,10.815,5.635,12.065,-1.48,11.674,9.23,13.084,0.026,0.17,0.209,0.013,3657.216,3308.106,792.96,26.85,
European Union (28),2021,,,,76.631,0.149,3143.835,190.52,6.451,3098.892,212.401,7.358,6.013,0.163,0.165,6.1,0.165,0.167,718.16,1.393,4089.813,7.936,0.215,6636.32,372401.344,388678.969,217560.766,1054.466,40237.801,22891.207,105447.859,1464.138,,,21.394,0.042,954.473,1.852,,,-44.942,-0.087,523.882,,275.392,,1331.911,2.584,0.08,41.266,,4.597,8.528,7.463,4.798,14.714,21.465,14.817,27.095,5.575,15.904,2.564,17.535,10.771,5.319,12.115,-0.965,11.569,9.451,12.96,0.025,0.171,0.21,0.013,3852.684,3503.568,945.979,30.09,
European Union (28),2022,,,,72.707,0.141,3048.064,-95.771,-3.046,2978.787,-120.105,-3.876,5.758,0.151,0.164,5.892,0.155,0.168,712.636,1.378,4069.513,7.867,0.207,6709.027,375449.375,391657.75,218273.375,1076.134,41075.609,22821.932,106809.953,1505.293,,,21.667,0.042,837.807,1.62,,,-69.277,-0.134,517.717,,271.201,,1362.092,2.633,0.08,41.155,,4.605,8.122,7.04,4.613,14.372,21.183,14.694,26.671,5.572,15.752,2.542,17.417,10.737,5.432,10.798,-1.448,11.432,9.631,12.834,0.025,0.172,0.211,0.013,3743.638,3404.953,1021.449,33.511,
European Union (28),2023,,,,65.878,0.127,2792.823,-255.241,-8.374,2715.952,-262.834,-8.824,5.23,,0.154,5.378,,0.158,557.918,1.074,3789.299,7.296,,6774.905,378242.25,394373.688,218831.312,1096.452,41846.469,22745.059,108151.312,1541.775,,,20.318,0.039,770.86,1.484,,,-76.871,-0.148,507.206,,270.013,,1341.367,2.583,0.07,36.482,,4.277,7.331,6.34,3.568,14.05,20.891,14.562,26.238,5.559,15.582,2.521,17.289,10.673,4.94,9.879,-1.62,10.925,8.585,12.707,0.025,0.174,0.212,0.014,3497.411,3158.793,996.476,35.68,
European Union (28),2024,,,,65.991,0.127,2739.072,-53.751,-1.925,2657.129,-58.823,-2.166,5.116,,0.149,5.274,,0.154,487.615,0.939,,,,6840.896,380981.281,397030.844,219318.922,1116.787,42624.176,22663.117,109502.43,1578.078,,,20.335,0.039,777.709,1.497,,,-81.942,-0.158,,,,,1351.119,2.601,0.07,36.303,,4.481,7.096,6.153,3.085,13.766,20.603,14.43,25.807,5.545,15.412,2.499,17.163,10.613,4.892,9.709,-1.787,10.834,8.554,,,,,,,,,,
High-income countries,1750,,184708009.0,,0.0,0.0,9.306,,,,,,,,,0.05,,,9.306,0.05,,,,0.0,9.306,,9.306,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1751,,,,0.0,,9.407,0.101,1.088,,,,,,,,,,9.407,,,,,0.0,18.713,,18.713,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1752,,,,0.0,,9.505,0.098,1.041,,,,,,,,,,9.505,,,,,0.0,28.218,,28.218,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1753,,,,0.0,,9.61,0.105,1.108,,,,,,,,,,9.61,,,,,0.0,37.829,,37.829,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1754,,,,0.0,,9.734,0.123,1.281,,,,,,,,,,9.734,,,,,0.0,47.562,,47.562,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1755,,,,0.0,,9.793,0.06,0.615,,,,,,,,,,9.793,,,,,0.0,57.356,,57.356,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1756,,,,0.0,,9.91,0.116,1.189,,,,,,,,,,9.91,,,,,0.0,67.266,,67.266,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1757,,,,0.0,,10.094,0.184,1.857,,,,,,,,,,10.094,,,,,0.0,77.36,,77.36,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1758,,,,0.0,,10.216,0.122,1.213,,,,,,,,,,10.216,,,,,0.0,87.576,,87.576,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1759,,,,0.0,,10.339,0.122,1.199,,,,,,,,,,10.339,,,,,0.0,97.915,,97.915,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1760,,192776811.0,,0.0,0.0,10.514,0.175,1.697,,,,,,,0.055,,,10.514,0.055,,,,0.0,108.429,,108.429,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1761,,,,0.0,,10.748,0.234,2.221,,,,,,,,,,10.748,,,,,0.0,119.177,,119.177,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1762,,,,0.0,,10.952,0.204,1.901,,,,,,,,,,10.952,,,,,0.0,130.129,,130.129,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1763,,,,0.0,,11.192,0.239,2.186,,,,,,,,,,11.192,,,,,0.0,141.321,,141.321,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1764,,,,0.0,,11.397,0.205,1.835,,,,,,,,,,11.397,,,,,0.0,152.718,,152.718,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1765,,,,0.0,,11.643,0.247,2.163,,,,,,,,,,11.643,,,,,0.0,164.361,,164.361,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1766,,,,0.0,,11.876,0.233,1.998,,,,,,,,,,11.876,,,,,0.0,176.237,,176.237,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1767,,,,0.0,,12.153,0.276,2.328,,,,,,,,,,12.153,,,,,0.0,188.39,,188.39,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1768,,,,0.0,,12.467,0.314,2.587,,,,,,,,,,12.467,,,,,0.0,200.857,,200.857,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1769,,,,0.0,,12.78,0.313,2.512,,,,,,,,,,12.78,,,,,0.0,213.637,,213.637,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1770,,200968942.0,,0.0,0.0,13.097,0.317,2.482,,,,,,,0.065,,,13.097,0.065,,,,0.0,226.734,,226.734,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1771,,,,0.0,,13.369,0.272,2.079,,,,,,,,,,13.369,,,,,0.0,240.104,,240.104,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1772,,,,0.0,,13.624,0.254,1.9,,,,,,,,,,13.624,,,,,0.0,253.727,,253.727,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1773,,,,0.0,,13.808,0.185,1.355,,,,,,,,,,13.808,,,,,0.0,267.535,,267.535,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1774,,,,0.0,,14.012,0.204,1.479,,,,,,,,,,14.012,,,,,0.0,281.548,,281.548,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1775,,,,0.0,,14.339,0.327,2.33,,,,,,,,,,14.339,,,,,0.0,295.887,,295.887,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1776,,,,0.0,,14.654,0.315,2.198,,,,,,,,,,14.654,,,,,0.0,310.541,,310.541,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1777,,,,0.0,,14.96,0.305,2.084,,,,,,,,,,14.96,,,,,0.0,325.5,,325.5,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1778,,,,0.0,,15.243,0.284,1.898,,,,,,,,,,15.243,,,,,0.0,340.744,,340.744,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1779,,,,0.0,,15.535,0.292,1.914,,,,,,,,,,15.535,,,,,0.0,356.279,,356.279,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1780,,209290814.0,,0.0,0.0,15.879,0.343,2.211,,,,,,,0.076,,,15.879,0.076,,,,0.0,372.158,,372.158,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1781,,,,0.0,,16.234,0.356,2.24,,,,,,,,,,16.234,,,,,0.0,388.392,,388.392,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1782,,,,0.0,,16.581,0.347,2.135,,,,,,,,,,16.581,,,,,0.0,404.973,,404.973,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1783,,,,0.0,,17.063,0.482,2.906,,,,,,,,,,17.063,,,,,0.0,422.036,,422.036,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1784,,,,0.0,,17.471,0.408,2.393,,,,,,,,,,17.471,,,,,0.0,439.507,,439.507,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1785,,,,0.0,,17.965,0.494,2.828,,,,,,,,,,17.965,,,,,0.0,457.472,,457.472,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1786,,,,0.0,,18.447,0.482,2.685,,,,,,,,,,18.447,,,,,0.0,475.92,,475.92,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1787,,,,0.0,,18.859,0.412,2.231,,,,,,,,,,18.859,,,,,0.0,494.779,,494.779,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1788,,,,0.0,,19.286,0.427,2.265,,,,,,,,,,19.286,,,,,0.0,514.065,,514.065,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1789,,,,0.0,,19.863,0.577,2.993,,,,,,,,,,19.863,,,,,0.0,533.928,,533.928,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1790,,217816115.0,,0.0,0.0,20.398,0.535,2.692,,,,,,,0.094,,,20.398,0.094,,,,0.0,554.326,,554.326,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1791,,,,0.0,,20.932,0.534,2.616,,,,,,,,,,20.932,,,,,0.0,575.258,,575.258,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1792,,,,0.0,,21.929,0.997,4.765,,,,,,,,,,21.929,,,,,0.0,597.187,,597.187,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1793,,,,0.0,,22.297,0.368,1.678,,,,,,,,,,22.297,,,,,0.0,619.485,,619.485,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1794,,,,0.0,,22.52,0.222,0.997,,,,,,,,,,22.52,,,,,0.0,642.004,,642.004,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1795,,,,0.0,,22.315,-0.204,-0.908,,,,,,,,,,22.315,,,,,0.0,664.32,,664.32,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1796,,,,0.0,,22.121,-0.194,-0.869,,,,,,,,,,22.121,,,,,0.0,686.441,,686.441,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1797,,,,0.0,,22.09,-0.031,-0.141,,,,,,,,,,22.09,,,,,0.0,708.531,,708.531,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1798,,,,0.0,,23.106,1.016,4.599,,,,,,,,,,23.106,,,,,0.0,731.637,,731.637,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1799,,,,0.0,,27.485,4.379,18.953,,,,,,,,,,27.485,,,,,0.0,759.122,,759.122,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1800,,225090865.0,,0.0,0.0,32.798,5.313,19.331,,,,,,,0.148,,,32.798,0.148,,,,0.0,791.921,,791.921,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1801,,226207730.0,,0.0,0.0,31.986,-0.812,-2.477,,,,,,,0.144,,,31.986,0.144,,,,0.0,823.907,,823.907,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1802,,227337129.0,,0.0,0.0,40.31,8.324,26.025,,,,,,,0.18,,,40.31,0.18,,,,0.0,864.217,,864.217,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1803,,228479222.0,,0.0,0.0,29.539,-10.772,-26.723,,,,,,,0.131,,,29.539,0.131,,,,0.0,893.756,,893.756,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1804,,229634185.0,,0.0,0.0,31.769,2.231,7.552,,,,,,,0.14,,,31.769,0.14,,,,0.0,925.525,,925.525,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
High-income countries,1805,,230802183.0,,0.0,0.0,31.252,-0.517,-1.628,,,,,,,0.137,,,31.252,0.137,,,,0.0,956.777,,956.777,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,
